,name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydro peroxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,nogroups,smiles
1688,C42MNO3OOH,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,OOC(C)(C)C(C)(C)ON(=O)=O
1689,C52O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OCCC(C)CO
1690,C722O2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,O=CCC(C(=O)O)C(C)(C)O[O]
1691,HC4ACO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,OCC(=CC(=O)O)C
1692,DICLETO2H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC(Cl)CCl
1693,C55O,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,[O]CC(=O)C(C)(C)O
1694,C7CDCCO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=CC(=O)O)C(=O)CC
1695,C818O,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,OCC(CC([O])C(=O)C)C(=O)C
1696,DNOXYOLO,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,O=N(=O)C1=C(C)C2(C)OOC(N(=O)=O)(C2O)C1([O])O
1697,H2M2C65O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC(C)CCC(C)(C)O
1698,CO2C3CO3H,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,CC(=O)CC(=O)OO
1699,DMKCOOH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)C(=O)C(O)C(=O)C
1700,NC12H26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC
1701,M33C4NO3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CCC(C)(C)CON(=O)=O
1702,C65OH4OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CCCC(OO)C(C)O
1703,C4OH2CO3,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,[O]OC(=O)C(O)C(C)(C)O
1704,ACETC2H4O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,CC(=O)OCCO[O]
1705,IPEBOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC(C)C(C)C
1706,M2PEDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CCCC(C)(C)[O]
1707,HOCH2CO3H,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,OCC(=O)OO
1708,C6EO2OHPAN,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,CCC(=CC(=O)C(O)C(=O)C)C(=O)OON(=O)=O
1709,PR2O2HNO3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOC(C)CON(=O)=O
1710,TLEMUCCO3H,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,CC(=O)C=CC1OC1C(=O)OO
1711,SBUACCOOH,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,OOC(C)(OC(=O)C)C(=O)C
1712,ME3BUOLO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,OCC(O[O])C(C)C
1713,C526NO3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,OCC(C(O[N+](=O)[O-])(C=O)C)OO
1714,C6COCHOO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[O]CCCC(=O)CC=O
1715,CH3COCH2O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)C[O]
1716,M3BU3ECO3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(=C)CC(=O)O[O]
1717,MXYQOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,O=C1C=C(C)C(=O)C(C)(O)C1O
1718,HEX2ONBO2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(CCC(=O)C)O[O]
1719,C6H5CH2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O]Cc1ccccc1
1720,LMKAO,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(=O)C1CCC(C)([O])C(O)C1
1721,C87CO3H,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,OOC(=O)CC(=O)C(C=O)C(C)(C)C=O
1722,C84OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CCC(=O)CC(O)C(=O)CC
1723,HO4C5CO3H,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,CCCC(O)CC(=O)OO
1724,MXYQO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,[O]OC1(C)C(O)C(=O)C=C(C)C1=O
1725,MTBEAALNO3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,O=COC(C)(C)CON(=O)=O
1726,PHCOME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)c1ccccc1
1727,PMALNHY2OH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,CCCC1(O)C(O)C(=O)OC1=O
1728,C732NO3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,OC(=O)CCC(CO[N+](=O)[O-])C(=O)C
1729,C1011OH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(=O)CCC1C(O)CC1(C)C
1730,HO2C4CO3,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,[O]OC(=O)CCC(C)O
1731,NOXYOLO2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,[O]OC1(O)C=C(C)C2(C)OOC1C2ON(=O)=O
1732,C6DCARBBO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CCC(=O)C=CC(=O)O[O]
1733,METLBPROOH,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,OOC1C=CC2(C)OOC1(CC)C2O
1734,MPRKAO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CCC([O])C(=O)C
1735,ETBEBO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC([O])OC(C)(C)C
1736,C536OOH,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,OOCC(C(C=O)(OO)C)OO
1737,HO1CO24C5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)CC(=O)CO
1738,HO1CO24C6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CCC(=O)CC(=O)CO
1739,EIPEO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CCOC(C)(C)[O]
1740,PETOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CCc1ccc(C)cc1O
1741,C5O5OHCO3H,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,CCCC(=O)C(O)C(=O)OO
1742,H3M3C5CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CC(O)(CCC(=O)O)CC
1743,C527O,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,O=CC(C(OO)(CO)C)[O]
1744,NOXYOLOH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)OC1C2OOC1(C)C(=CC2(O)O)C
1745,C1011O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC1CC(C)(C)C1CCC(=O)C
1746,HC4CCO3H,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,OCC=C(C)C(=O)OO
1747,EIPKBNO3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,CCC(=O)C(C)CON(=O)=O
1748,C5DICARB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC=CC(=O)C
1749,M23C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)C(C)C
1750,INB2O,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,[O]CC(O)C(C)(CO)ON(=O)=O
1751,PXYLOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OCc1ccc(C)cc1
1752,C3EDIALO2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,CCC(O[O])(C=O)C=O
1753,PXYLOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cc1ccc(C)c(O)c1
1754,BCSOZOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,OCC1(OO)CCC2OOC(C)(CCC3C1CC3(C)C)O2
1755,NC730O,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,[O-][N+](=O)OCC(C)([O])C(CCO)C=O
1756,NT124L1O,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cc1cc(N(=O)=O)c(C)c(C)c1[O]
1757,HMACROOH,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,OCC(CO)(OO)C=O
1758,PE2ENEBO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,CCC(O)C(C)O[O]
1759,OXYLNO3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=N(=O)OCc1ccccc1C
1760,DM124OHNO2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cc1cc(O)c(cc1C)N(=O)=O
1761,M2PEDNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCCC(C)(C)ON(=O)=O
1762,HO4C5CO3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CCCC(O)CC(=O)O[O]
1763,C531OOH,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,OOCC(=O)C=COC=O
1764,C3H7CHOOB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[O-][O+]=CCCC
1765,C3H7CHOOA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[O-][O+]=CCCC
1766,CO3C5CO3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CCC(=O)CCC(=O)O[O]
1767,BCSOZ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C=C1CCC2OOC(C)(CCC3C1CC3(C)C)O2
1768,ACEBUTBONE,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,CCC(=O)COC(=O)C
1769,C7MCO3OHO2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,O=CC(=O)C(O)C(O[O])C(=O)C(C)C
1770,C3EDIALOH,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,CCC(O)(C=O)C=O
1771,PXYLO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCc1ccc(C)cc1
1772,CO245C7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,CCC(=O)C(=O)CC(=O)C
1773,PTLQCO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,O=C1C(=CC(=O)C(=O)C1O)C
1774,BOXPOLBNO3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,CCCCOC(ON(=O)=O)C(C)O
1775,CO2H3CO3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(=O)C(O)C(=O)O[O]
1776,NPBNZOLO,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCCC12OOC(C2ON(=O)=O)C(O)([O])C=C1
1777,CHOC4O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,[O]CCCCC=O
1778,MTBKOH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,OCC(C)(C)C(=O)C
1779,NBUTDBNO3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,O=N(=O)OCC=CCON(=O)=O
1780,PNCATECO,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,CCCC12OOC(C(=C(O)C2(O)[O])N(=O)=O)C1O
1781,PNCATECH,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCCc1ccc(N(=O)=O)c(O)c1O
1782,C4MCONO3OH,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,O=N(=O)OCC(=O)C(C)(C)O
1783,C1013OH,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,COC(=O)CCC1C(O)CC1(C)C
1784,C5H11CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CCCCCC=O
1785,C7DICARB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,CCCC(=O)C=CC=O
1786,C5DBECO3,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(=O)C=C(CC)C(=O)C(=O)C
1787,C108OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,O=CCC(CC(=O)C(=O)C)C(C)(C)OO
1788,NMXYOL1OOH,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOc1c(C)cc(C)cc1N(=O)=O
1789,CLGLYOX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ClC(=O)C(=O)Cl
1790,TMB2FUOH,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,CC1OC(=O)C(C)(O)C1(C)O
1791,PRONEMOOOH,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,COC(OO)C(=O)C
1792,DIBRETO2H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC(Br)CBr
1793,TM123O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]Oc1ccc(C)c(C)c1C
1794,OETLQONE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,CCC1=C(C)C(=O)C=CC1=O
1795,C4MCONO3O2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,[O]OC(C)(C)C(=O)CON(=O)=O
1796,C4PAN10,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,OCC(=O)C(O)C(=O)OON(=O)=O
1797,CISOPAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC/C=C(\CO)/C
1798,C62NO33O2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,CCCC(O[O])C(C)ON(=O)=O
1799,C524OOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,OCC(=C)C(CO)OO
1800,C31CO3H,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,O=COC=CC(=O)OO
1801,C4H9CO3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CCCCC(=O)O[O]
1802,C611O,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,CC(=O)C(C)([O])C(=O)C
1803,MTBKO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,[O]OCC(C)(C)C(=O)C
1804,C7236CO,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,CC(=O)C=CC(=O)C(=O)C
1805,SBUACONEO2,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(C)(OC(=O)C)C(=O)C
1806,HCC7CO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O=C1CC=C(C)C(O)C1
1807,PRONEMOX,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,COCC(=O)C
1808,C2H5MECOO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[O-][O+]=C(C)CC
1809,C61CO3H,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,CCCC(=O)C(=O)C(O)C(=O)OO
1810,C23O3ECO3H,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,OOC(=O)C(CC)OC(=O)C(=O)C
1811,TMBNO3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=N(=O)OCc1cc(C)cc(C)c1
1812,PEBQO2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,[O]OCC(=O)C=C(C(=O)CO)CC
1813,BCCNO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,OCC1(CC\C=C(\C)/CCC2C1CC2(C)C)O[N+](=O)[O-]
1814,NPETOL1O,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CCc1ccc(C)c(N(=O)=O)c1[O]
1815,C77OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OOC(CC(=O)C)C(C)(C)O
1816,NC101O,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,O=N(=O)OC1(C)C(=O)CC2([O])CC1C2(C)C
1817,C96O,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[O]CC1CC(C(=O)C)C1(C)C
1818,HO3C5CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CCC(O)CCC(=O)O
1819,C4OH2CO3H,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,OOC(=O)C(O)C(C)(C)O
1820,PPRBQONE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,CCCC1=CC(=O)C=CC1=O
1821,BUTALO,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CC([O])CC=O
1822,MIBK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(C)CC(=O)C
1823,PEBQOH,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,OCC(=O)C=C(C(=O)CO)CC
1824,CCL2CH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ClC(=C)Cl
1825,INAHCO3,1,1,1,0,0,0,1,0,1,2,0,0,1,0,0,[O]OC(=O)C(C)(O)C(O)CON(=O)=O
1826,NBUTOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CCCCO
1827,C137OOH,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCCC(=C)C1CC(C)(C)C1CCC(=O)O
1828,C525OOH,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,OCC(=O)C(CO)(CO)OO
1829,C4CHOAO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CCCC(O[O])C=O
1830,C137CO2H,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,OC(=O)CCC(=C)C1CC(C)(C)C1CCC(=O)O
1831,MTNNCATCO2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,CCC12OOC(C)(C(=C(O)C2(O)O[O])N(=O)=O)C1ON(=O)=O
1832,HO2C6O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC(C)CCC(C)O
1833,NC71CO,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,O=C1CC(=O)C(C)(ON(=O)=O)C(=O)C1
1834,CHOC4OHO,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,OC(CCC=O)C[O]
1835,C4ME2OHO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC(C)(C)C(C)(C)O
1836,C3DIOLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,OOCC(O)CO
1837,C45IC5CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC(=O)C(=O)C(C)C
1838,TM124OXMUC,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,O=CC1(C)OC1(C)C=CC(=O)C
1839,HCOCH2CHO,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O=CCC=O
1840,PBENZOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CCCc1ccccc1O
1841,NLIMALOH,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,O=CCC(CCC(=O)C)C(C)(O)CO[N+](=O)[O-]
1842,C614NO3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,OCC(ON(=O)=O)CC(=O)C(=O)C
1843,C74OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,OOC(C)C(=O)C(=O)CC(=O)C
1844,HEX3ONBOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,CCC(=O)C(CC)OO
1845,CNO3CLO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[O]C(Cl)CON(=O)=O
1846,BOXEOHBNO3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,CCCCOC(CO)ON(=O)=O
1847,TLBIPERO,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,[O]C1C=CC2(C)OOC1C2O
1848,M2HEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCCCC(C)C
1849,MPRANO3O2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[O]OC(C)(C)CON(=O)=O
1850,C518CO3H,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,OCC(C(=C)C)C(=O)OO
1851,PRNFORMOOH,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,O=COC(OO)C(=O)C
1852,HM22C3CHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O=CCC(C)(C)CO
1853,OXNCATCOOH,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,OOC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)O
1854,ACBUONEBO2,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(OC(=O)C)C(=O)CC
1855,CYC6DIONE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,O=C1CCCCC1=O
1856,ACEC2H4NO3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CC(=O)OCCON(=O)=O
1857,CYC6DIONO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[O]C1CCC(=O)C(=O)C1
1858,C4ALDB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CC=CC=O
1859,NTMB1FUO2,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,[O]OC1(C)C(C)OC(=O)C1ON(=O)=O
1860,HO13C3CHO,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,OC(CCO)C=O
1861,C85CO3H,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,OOC(=O)C1CC(C(=O)C)C1(C)C
1862,BPINBOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOCC1(O)CCC2CC1C2(C)C
1863,MXNCATCOOH,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,OOC1(O)C(=C(N(=O)=O)C2(C)OOC1(C)C2O)O
1864,C58NO3CO3,1,1,1,0,0,0,1,0,1,2,0,0,1,0,0,[O]OC(=O)C(O)C(C)(CO)ON(=O)=O
1865,C811OH,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,OCC1CC(C(=O)O)C1(C)C
1866,C101O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,CCCCCC(O[O])CC(=O)CC
1867,ETHACETOOH,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,CC(OC(=O)C)OO
1868,HM22C3NO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(C)(C)CON(=O)=O
1869,C7DCO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,CCCC(=O)C([O])C(O)C=O
1870,HO12C5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCCC(O)CO
1871,NCRESO2,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,[O]OC1(O)C=CC2(C)OOC1C2ON(=O)=O
1872,C6CO134PAN,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,CCC(=O)C(=O)CC(=O)OON(=O)=O
1873,PE2ENEANO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCC(ON(=O)=O)C(C)O
1874,METLQOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,CCC1=CC(=O)C(O)C(C)(O)C1=O
1875,MCATEC1O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O]c1c(C)cccc1O
1876,PXYOLOH,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,CC1=CC(O)(O)C2(C)OOC1C2O
1877,CO2C54CO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)CC(C)C(=O)O
1878,METLQO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,CCC1=CC(=O)C(O)C(C)(O[O])C1=O
1879,PETOLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,OOC1(O)C=C(C)C2OOC1(CC)C2O
1880,TC4H9O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CC(C)(C)[O]
1881,H3C25CCO2H,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,OC(=O)CC(=O)CC(O)C(=O)C
1882,H3C25C6OOH,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,CC(=O)C(O)CC(=O)COO
1883,NCRESOH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)OC1C2OOC1(C)C=CC2(O)O
1884,OETHTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCc1ccccc1C
1885,C829NO3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,OCCC(=O)C(=O)CC(C)(C)O[N+](=O)[O-]
1886,C811O2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCC1CC(C(=O)O)C1(C)C
1887,HNMVKO,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,OCC([O])C(=O)CON(=O)=O
1888,OTNCATECO2,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,CCC1=C(O)C(O)(O[O])C2(OOC1(C)C2O)N(=O)=O
1889,MMF,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,COCOC=O
1890,C610NO3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,OCC(ON(=O)=O)C(C)C(=O)C
1891,NORPINAL,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC1CC(C(=O)C)C1(C)C
1892,C6H5CH2NO3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=N(=O)OCc1ccccc1
1893,CLETO2H,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,OC(=O)CCl
1894,C95OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,CCCC(=O)C(=O)C(OO)C(=O)CC
1895,H3C25C6PAN,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,O=C(OON(=O)=O)CC(=O)CC(O)C(=O)C
1896,DNEBNZLO,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCC12OOC(C=C(N(=O)=O)C2([O])O)(N(=O)=O)C1O
1897,PETOLO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCC12OOC(C(=CC2([O])O)C)C1O
1898,C23O3CCO2H,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,OC(=O)COC(=O)C(=O)C
1899,PEANO3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CCCCCON(=O)=O
1900,HYPROPO2H,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OCC(C)OO
1901,METLMUCNO3,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,CCC(=O)C(ON(=O)=O)C(O)C1OC1(C)C=O
1902,C9M3CO,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,CCC(=O)C=C(C)C(=O)C(=O)CC
1903,T124CATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cc1c(C)cc(C)c(O)c1O
1904,NDMMALYOOH,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,OOC1(C)C(=O)OC(=O)C1(C)ON(=O)=O
1905,INCNCHO,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,O=CC(ON(=O)=O)C(C)(O)CON(=O)=O
1906,C7MCO2OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,OOC(C=O)C=CC(=O)C(C)C
1907,C57O,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,OCC(O)C(C)([O])C=O
1908,H3M2C4CO3H,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OOC(=O)CC(O)C(C)C
1909,OXYBIPENO3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)OC1(C)C=CC2OOC1(C)C2O
1910,DMEBMUOOH,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,CCC(=O)C(O)C(C)(OO)C1OC1(C)C=O
1911,NC61CO3H,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,O=CC(=O)CC(=O)C(C)(ON(=O)=O)C(=O)OO
